# Dry Matter Yield - Marginal Land Experiments
#
# Original Data Source: https://data.sustainability.glbrc.org/datatables/465
# The newest version of the data https://data.sustainability.glbrc.org/datatables/465.csv
# Full EML Metadata: https://data.sustainability.glbrc.org/datasets/132.eml
#
# These Data are copyrighted and use in a publication requires permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# year		year of the growing season
# harvest_date		date of harvest or G11 sampling
# site		experiment location
# treatment		experimental treatment
# replicate		replicate nested within treatment
# crop		crop
# field_section		section of the field (entire, east, west, rainout, or ambient)
# n_treatment		nitrogen experimental treatment
# area_harvested_ft2	squareFoot	area harvested
# dry_matter_yield_mg_ha	megagramsPerHectare	yield as dry matter
# moisture_at_harvest	gramsPerHectogram	percent moisture measured at harvest
# comments		specific notes for a given row
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#2014 yield calculations- Wisconsin removed the area of the ANPP sampling (3- 1m2 quadrats/plot).  Michigan did not remove the ANPP sampling area because the ANPP may not have been in the harvested area and this area was it was very minor.
#April 12, 2016- Michigan 2014 yield calculations and Michigan and Wisconsin 2015 G11 yield were corrected. 
#
year,harvest_date,site,treatment,replicate,crop,field_section,n_treatment,area_harvested_ft2,dry_matter_yield_mg_ha,moisture_at_harvest,comments
#,,,,,,,,squareFoot,megagramsPerHectare,gramsPerHectogram,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G11,R4,historical vegetation,south,control,10.7639,1.118002,,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G11,R4,historical vegetation,south,control,10.7639,2.057003,,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G11,R4,historical vegetation,north,plus_n,10.7639,1.957003,,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G11,R4,historical vegetation,north,plus_n,10.7639,2.734004,,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G5,R1,switchgrass,north,control,480,5.756918,0.37,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G5,R1,switchgrass,south,plus_n,480,2.971710,0.28,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G5,R2,switchgrass,south,control,480,3.388972,0.34,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G5,R2,switchgrass,north,plus_n,480,2.935852,0.37,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G5,R3,switchgrass,south,control,480,2.850903,0.33,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G5,R3,switchgrass,north,plus_n,480,3.307561,0.35,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G5,R4,switchgrass,north,control,480,3.015497,0.41,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G5,R4,switchgrass,south,plus_n,480,4.232794,0.41,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G6,R1,miscanthus,north,control,480,14.372785,0.48,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G6,R1,miscanthus,south,plus_n,480,13.526513,0.56,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G6,R2,miscanthus,north,control,480,8.645760,0.55,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G6,R2,miscanthus,south,plus_n,480,11.608092,0.56,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G6,R3,miscanthus,north,control,480,12.066779,0.51,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G6,R3,miscanthus,south,plus_n,480,11.578620,0.52,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G6,R4,miscanthus,north,control,480,8.158613,0.55,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G6,R4,miscanthus,south,plus_n,480,11.485118,0.51,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G7,R1,native grasses,south,control,480,6.129689,0.37,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G7,R1,native grasses,north,plus_n,480,5.766454,0.39,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G7,R2,native grasses,north,control,480,2.548505,0.30,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G7,R2,native grasses,south,plus_n,480,4.072763,0.40,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G7,R3,native grasses,north,control,480,2.634308,0.22,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G7,R3,native grasses,south,plus_n,480,3.557402,0.31,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G7,R4,native grasses,south,control,480,4.620755,0.32,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G7,R4,native grasses,north,plus_n,480,2.302814,0.50,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G8,R1,"NM6, poplar",north,control,1024,17.445466,0.54,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G8,R1,"NM6, poplar",south,plus_n,1024,11.699955,0.54,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G8,R2,"NM6, poplar",south,control,1024,19.068540,0.54,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G8,R2,"NM6, poplar",north,plus_n,1024,30.370263,0.55,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G8,R3,"NM6, poplar",south,control,1024,9.335772,0.53,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G8,R3,"NM6, poplar",north,plus_n,1024,12.073372,0.53,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G8,R4,"NM6, poplar",south,control,1024,21.131787,0.55,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G8,R4,"NM6, poplar",north,plus_n,1024,26.168782,0.54,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G9,R1,early successional,south,control,480,0.506551,0.53,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G9,R1,early successional,north,plus_n,480,1.270414,0.58,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G9,R2,early successional,north,control,480,1.112913,0.47,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G9,R2,early successional,south,plus_n,480,1.314623,0.55,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G9,R3,early successional,north,control,480,0.166879,0.45,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G9,R3,early successional,south,plus_n,480,1.461347,0.48,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G9,R4,early successional,south,control,480,1.280916,0.46,
2018,2018-10-22,Michigan Central - Lake City Exp. Station,G9,R4,early successional,north,plus_n,480,1.541356,0.55,
2018,2018-10-16,Michigan North - Escanaba,G10,R1,restored prairie,east,control,480,2.834669,0.42,
2018,2018-10-16,Michigan North - Escanaba,G10,R1,restored prairie,west,plus_n,480,2.288452,0.42,
2018,2018-10-16,Michigan North - Escanaba,G10,R2,restored prairie,west,control,480,2.375086,0.42,
2018,2018-10-16,Michigan North - Escanaba,G10,R2,restored prairie,east,plus_n,480,4.441434,0.13,
2018,2018-10-16,Michigan North - Escanaba,G10,R3,restored prairie,east,control,480,1.951012,0.49,
2018,2018-10-16,Michigan North - Escanaba,G10,R3,restored prairie,west,plus_n,480,2.343792,0.44,
2018,2018-10-16,Michigan North - Escanaba,G10,R4,restored prairie,west,control,480,2.313693,0.44,
2018,2018-10-16,Michigan North - Escanaba,G10,R4,restored prairie,east,plus_n,480,2.832356,0.45,
2018,2018-10-16,Michigan North - Escanaba,G11,R1,historical vegetation,east,control,10.7639,1.005001,,
2018,2018-10-16,Michigan North - Escanaba,G11,R1,historical vegetation,east,control,10.7639,0.000000,,
2018,2018-10-16,Michigan North - Escanaba,G11,R1,historical vegetation,west,plus_n,10.7639,2.754004,,
2018,2018-10-16,Michigan North - Escanaba,G11,R1,historical vegetation,west,plus_n,10.7639,0.000000,,
2018,2018-10-16,Michigan North - Escanaba,G11,R2,historical vegetation,east,control,10.7639,1.462002,,
2018,2018-10-16,Michigan North - Escanaba,G11,R2,historical vegetation,east,control,10.7639,0.000000,,
2018,2018-10-16,Michigan North - Escanaba,G11,R2,historical vegetation,west,plus_n,10.7639,0.000000,,
2018,2018-10-16,Michigan North - Escanaba,G11,R2,historical vegetation,west,plus_n,10.7639,3.103004,,
2018,2018-10-16,Michigan North - Escanaba,G11,R3,historical vegetation,east,control,10.7639,0.000000,,
2018,2018-10-16,Michigan North - Escanaba,G11,R3,historical vegetation,east,control,10.7639,2.930004,,
2018,2018-10-16,Michigan North - Escanaba,G11,R3,historical vegetation,west,plus_n,10.7639,2.494003,,
2018,2018-10-16,Michigan North - Escanaba,G11,R3,historical vegetation,west,plus_n,10.7639,1.310002,,
2018,2018-10-16,Michigan North - Escanaba,G11,R4,historical vegetation,east,control,10.7639,1.183002,,
2018,2018-10-16,Michigan North - Escanaba,G11,R4,historical vegetation,east,control,10.7639,1.387002,,
2018,2018-10-16,Michigan North - Escanaba,G11,R4,historical vegetation,west,plus_n,10.7639,0.000000,,
2018,2018-10-16,Michigan North - Escanaba,G11,R4,historical vegetation,west,plus_n,10.7639,3.420005,,
2018,2018-10-16,Michigan North - Escanaba,G5,R1,switchgrass,west,control,480,4.452742,0.46,
2018,2018-10-16,Michigan North - Escanaba,G5,R1,switchgrass,east,plus_n,480,5.458661,0.46,
2018,2018-10-16,Michigan North - Escanaba,G5,R2,switchgrass,west,control,480,4.016444,0.47,
2018,2018-10-16,Michigan North - Escanaba,G5,R2,switchgrass,east,plus_n,480,6.473049,0.46,
2018,2018-10-16,Michigan North - Escanaba,G5,R3,switchgrass,east,control,480,3.571703,0.47,
2018,2018-10-16,Michigan North - Escanaba,G5,R3,switchgrass,west,plus_n,480,5.143264,0.45,
2018,2018-10-16,Michigan North - Escanaba,G5,R4,switchgrass,west,control,480,3.963842,0.45,
2018,2018-10-16,Michigan North - Escanaba,G5,R4,switchgrass,east,plus_n,480,4.889004,0.49,
2018,2018-10-16,Michigan North - Escanaba,G6,R1,miscanthus,west,control,480,16.755024,0.53,
2018,2018-10-16,Michigan North - Escanaba,G6,R1,miscanthus,east,plus_n,480,16.658817,0.53,
2018,2018-10-16,Michigan North - Escanaba,G6,R2,miscanthus,east,control,480,12.972993,0.53,
2018,2018-10-16,Michigan North - Escanaba,G6,R2,miscanthus,west,plus_n,480,16.182638,0.52,
2018,2018-10-16,Michigan North - Escanaba,G6,R3,miscanthus,west,control,480,9.007101,0.50,
2018,2018-10-16,Michigan North - Escanaba,G6,R3,miscanthus,east,plus_n,480,16.312651,0.54,
2018,2018-10-16,Michigan North - Escanaba,G6,R4,miscanthus,west,control,480,13.128772,0.54,
2018,2018-10-16,Michigan North - Escanaba,G6,R4,miscanthus,east,plus_n,480,18.545651,0.53,
2018,2018-10-16,Michigan North - Escanaba,G7,R1,native grasses,east,control,480,7.559020,0.41,
2018,2018-10-16,Michigan North - Escanaba,G7,R1,native grasses,west,plus_n,480,6.902655,0.43,
2018,2018-10-16,Michigan North - Escanaba,G7,R2,native grasses,west,control,480,3.041151,0.41,
2018,2018-10-16,Michigan North - Escanaba,G7,R2,native grasses,east,plus_n,480,4.731983,0.37,
2018,2018-10-16,Michigan North - Escanaba,G7,R3,native grasses,west,control,480,5.253387,0.45,
2018,2018-10-16,Michigan North - Escanaba,G7,R3,native grasses,east,plus_n,480,5.511510,0.44,
2018,2018-10-16,Michigan North - Escanaba,G7,R4,native grasses,west,control,480,6.337561,0.44,
2018,2018-10-16,Michigan North - Escanaba,G7,R4,native grasses,east,plus_n,480,4.300332,0.42,
2018,2018-10-16,Michigan North - Escanaba,G8,R1,"NM6, poplar",east,control,1024,16.595054,0.53,
2018,2018-10-16,Michigan North - Escanaba,G8,R1,"NM6, poplar",west,plus_n,1024,21.022661,0.52,
2018,2018-10-16,Michigan North - Escanaba,G8,R2,"NM6, poplar",west,control,1024,23.699617,0.53,
2018,2018-10-16,Michigan North - Escanaba,G8,R2,"NM6, poplar",east,plus_n,1024,18.554641,0.53,
2018,2018-10-16,Michigan North - Escanaba,G8,R3,"NM6, poplar",west,control,1024,10.302731,0.52,
2018,2018-10-16,Michigan North - Escanaba,G8,R3,"NM6, poplar",east,plus_n,1024,15.487937,0.52,
2018,2018-10-16,Michigan North - Escanaba,G8,R4,"NM6, poplar",east,control,1024,15.928467,0.52,
2018,2018-10-16,Michigan North - Escanaba,G8,R4,"NM6, poplar",west,plus_n,1024,24.055687,0.52,
2018,2018-10-16,Michigan North - Escanaba,G9,R1,early successional,west,control,480,1.526911,0.37,
2018,2018-10-16,Michigan North - Escanaba,G9,R1,early successional,east,plus_n,480,2.246507,0.42,
2018,2018-10-16,Michigan North - Escanaba,G9,R2,early successional,east,control,480,1.128009,0.50,
2018,2018-10-16,Michigan North - Escanaba,G9,R2,early successional,west,plus_n,480,1.508397,0.46,
2018,2018-10-16,Michigan North - Escanaba,G9,R3,early successional,east,control,480,0.986488,0.48,
2018,2018-10-16,Michigan North - Escanaba,G9,R3,early successional,west,plus_n,480,1.151881,0.55,
2018,2018-10-16,Michigan North - Escanaba,G9,R4,early successional,west,control,480,1.092996,0.42,
2018,2018-10-16,Michigan North - Escanaba,G9,R4,early successional,east,plus_n,480,1.284423,0.46,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G10,R1,restored prairie,west,control,480,3.517236,0.38,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G10,R1,restored prairie,east,plus_n,480,3.097506,0.43,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G10,R2,restored prairie,west,control,480,3.473069,0.34,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G10,R2,restored prairie,east,plus_n,480,5.998527,0.32,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G10,R3,restored prairie,west,control,480,2.185741,0.28,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G10,R3,restored prairie,east,plus_n,480,NaN,NaN,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G10,R4,restored prairie,west,control,480,4.896703,0.42,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G10,R4,restored prairie,east,plus_n,480,5.561741,0.41,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G11,R1,historical vegetation,east,control,10.7639,3.245005,,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G11,R1,historical vegetation,east,control,10.7639,2.947004,,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G11,R1,historical vegetation,west,plus_n,10.7639,4.262006,,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G11,R1,historical vegetation,west,plus_n,10.7639,0.000000,,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G11,R2,historical vegetation,west,control,10.7639,0.721001,,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G11,R2,historical vegetation,west,control,10.7639,2.240003,,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G11,R2,historical vegetation,east,plus_n,10.7639,2.415003,,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G11,R2,historical vegetation,east,plus_n,10.7639,2.126003,,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G11,R3,historical vegetation,east,control,10.7639,0.145000,,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G11,R3,historical vegetation,east,control,10.7639,0.215000,,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G11,R3,historical vegetation,west,plus_n,10.7639,1.319002,,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G11,R3,historical vegetation,west,plus_n,10.7639,2.032003,,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G11,R4,historical vegetation,east,control,10.7639,0.000000,,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G11,R4,historical vegetation,east,control,10.7639,5.235007,,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G11,R4,historical vegetation,west,plus_n,10.7639,3.616005,,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G11,R4,historical vegetation,west,plus_n,10.7639,2.370003,,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G5,R1,switchgrass,east,control,480,2.141165,0.42,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G5,R1,switchgrass,west,plus_n,480,5.996229,0.10,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G5,R2,switchgrass,west,control,480,3.446634,0.44,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G5,R2,switchgrass,east,plus_n,480,3.467230,0.39,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G5,R3,switchgrass,east,control,480,2.870224,0.46,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G5,R3,switchgrass,west,plus_n,480,2.921982,0.41,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G5,R4,switchgrass,east,control,480,1.839940,0.48,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G5,R4,switchgrass,west,plus_n,480,1.723830,0.47,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G6,R1,miscanthus,east,control,480,18.586212,0.50,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G6,R1,miscanthus,west,plus_n,480,27.736713,0.54,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G6,R2,miscanthus,east,control,480,13.235811,0.54,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G6,R2,miscanthus,west,plus_n,480,24.597320,0.53,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G6,R3,miscanthus,west,control,480,11.443184,0.54,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G6,R3,miscanthus,east,plus_n,480,21.102076,0.58,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G6,R4,miscanthus,east,control,480,18.795476,0.61,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G6,R4,miscanthus,west,plus_n,480,24.415817,0.55,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G7,R1,native grasses,west,control,480,6.650892,0.29,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G7,R1,native grasses,east,plus_n,480,7.411519,0.31,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G7,R2,native grasses,east,control,480,4.766624,0.29,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G7,R2,native grasses,west,plus_n,480,9.722377,0.34,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G7,R3,native grasses,west,control,480,6.750950,0.30,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G7,R3,native grasses,east,plus_n,480,7.089738,0.32,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G7,R4,native grasses,east,control,480,5.503962,0.43,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G7,R4,native grasses,west,plus_n,480,6.754039,0.35,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G8,R1,"NM6, poplar",east,control,1024,21.522088,0.55,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G8,R1,"NM6, poplar",west,plus_n,1024,16.111527,0.54,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G8,R2,"NM6, poplar",west,control,1024,11.521664,0.53,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G8,R2,"NM6, poplar",east,plus_n,1024,12.053180,0.50,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G8,R3,"NM6, poplar",west,control,1024,15.949115,0.54,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G8,R3,"NM6, poplar",east,plus_n,1024,10.209745,0.53,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G8,R4,"NM6, poplar",east,control,1024,6.033535,0.54,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G8,R4,"NM6, poplar",west,plus_n,1024,16.018504,0.54,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G9,R1,early successional,west,control,480,0.970645,0.32,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G9,R1,early successional,east,plus_n,480,2.120810,0.29,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G9,R2,early successional,east,control,480,0.754297,0.29,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G9,R2,early successional,west,plus_n,480,1.228734,0.27,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G9,R3,early successional,west,control,480,2.125717,0.47,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G9,R3,early successional,east,plus_n,480,2.043555,0.37,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G9,R4,early successional,west,control,480,1.390094,0.41,
2018,2018-10-26,Michigan South - Lux Arbor Reserve,G9,R4,early successional,east,plus_n,480,3.078937,0.43,
2018,2018-11-12,Wisconsin Central - Hancock,G10,R2,restored prairie,east,control,480,1.227374,0.29,
2018,2018-11-12,Wisconsin Central - Hancock,G10,R2,restored prairie,west,plus_n,480,0.916510,0.28,
2018,2018-11-12,Wisconsin Central - Hancock,G10,R3,restored prairie,west,control,480,1.297789,-0.28,
2018,2018-11-12,Wisconsin Central - Hancock,G10,R3,restored prairie,east,plus_n,480,0.431947,0.15,
2018,2018-11-12,Wisconsin Central - Hancock,G10,R4,restored prairie,west,control,480,0.887749,0.24,
2018,2018-11-12,Wisconsin Central - Hancock,G10,R4,restored prairie,east,plus_n,480,NaN,NaN,
2018,2018-11-12,Wisconsin Central - Hancock,G11,R2,historical vegetation,west,control,10.7639,1.225002,,
2018,2018-11-12,Wisconsin Central - Hancock,G11,R2,historical vegetation,east,plus_n,10.7639,1.279002,,
2018,2018-11-12,Wisconsin Central - Hancock,G11,R3,historical vegetation,east,control,10.7639,0.375001,,
2018,2018-11-12,Wisconsin Central - Hancock,G11,R3,historical vegetation,west,plus_n,10.7639,1.500002,,
2018,2018-11-12,Wisconsin Central - Hancock,G11,R4,historical vegetation,east,plus_n,10.7639,1.148002,,
2018,2018-11-12,Wisconsin Central - Hancock,G5,R2,switchgrass,west,control,480,3.379928,0.28,
2018,2018-11-12,Wisconsin Central - Hancock,G5,R2,switchgrass,east,plus_n,480,3.864133,0.27,
2018,2018-11-12,Wisconsin Central - Hancock,G5,R3,switchgrass,east,control,480,0.465469,0.17,
2018,2018-11-12,Wisconsin Central - Hancock,G5,R3,switchgrass,west,plus_n,480,0.375836,0.18,
2018,2018-11-12,Wisconsin Central - Hancock,G5,R4,switchgrass,west,control,480,0.621328,0.19,
2018,2018-11-12,Wisconsin Central - Hancock,G5,R4,switchgrass,east,plus_n,480,1.181194,0.20,
2018,2018-11-12,Wisconsin Central - Hancock,G6,R2,miscanthus,west,control,480,0.483822,0.27,
2018,2018-11-12,Wisconsin Central - Hancock,G6,R2,miscanthus,east,plus_n,480,0.580981,0.29,
2018,2018-11-12,Wisconsin Central - Hancock,G6,R3,miscanthus,west,control,480,0.636638,0.34,
2018,2018-11-12,Wisconsin Central - Hancock,G6,R3,miscanthus,east,plus_n,480,0.792812,0.32,
2018,2018-11-12,Wisconsin Central - Hancock,G6,R4,miscanthus,east,control,480,0.000000,0.31,
2018,2018-11-12,Wisconsin Central - Hancock,G6,R4,miscanthus,west,plus_n,480,0.309045,0.24,
2018,2018-11-12,Wisconsin Central - Hancock,G7,R2,native grasses,east,control,480,1.167007,0.18,
2018,2018-11-12,Wisconsin Central - Hancock,G7,R2,native grasses,west,plus_n,480,0.096772,0.93,
2018,2018-11-12,Wisconsin Central - Hancock,G7,R3,native grasses,west,control,480,0.254637,0.17,
2018,2018-11-12,Wisconsin Central - Hancock,G7,R3,native grasses,east,plus_n,480,0.797793,0.17,
2018,2018-11-12,Wisconsin Central - Hancock,G7,R4,native grasses,west,control,480,1.082069,0.29,
2018,2018-11-12,Wisconsin Central - Hancock,G7,R4,native grasses,east,plus_n,480,2.185133,0.22,
2018,2018-11-12,Wisconsin Central - Hancock,G8,R2,"NM6, poplar",east,control,1024,22.888163,0.63,
2018,2018-11-12,Wisconsin Central - Hancock,G8,R2,"NM6, poplar",west,plus_n,1024,30.737335,0.46,
2018,2018-11-12,Wisconsin Central - Hancock,G8,R3,"NM6, poplar",west,control,1024,6.315317,0.58,
2018,2018-11-12,Wisconsin Central - Hancock,G8,R3,"NM6, poplar",east,plus_n,1024,69.971343,-4.06,
2018,2018-11-12,Wisconsin Central - Hancock,G8,R4,"NM6, poplar",west,control,1024,30.238507,0.53,
2018,2018-11-12,Wisconsin Central - Hancock,G8,R4,"NM6, poplar",east,plus_n,1024,33.146165,0.54,
2018,2018-11-12,Wisconsin Central - Hancock,G9,R2,early successional,west,control,480,0.802452,0.66,
2018,2018-11-12,Wisconsin Central - Hancock,G9,R2,early successional,east,plus_n,480,0.590344,0.66,
2018,2018-11-12,Wisconsin Central - Hancock,G9,R3,early successional,east,control,480,0.123728,0.19,
2018,2018-11-12,Wisconsin Central - Hancock,G9,R3,early successional,west,plus_n,480,0.280788,0.21,
2018,2018-11-12,Wisconsin Central - Hancock,G9,R4,early successional,west,control,480,0.506016,0.50,
2018,2018-11-12,Wisconsin Central - Hancock,G9,R4,early successional,east,plus_n,480,0.231487,0.24,
2018,2018-11-08,Wisconsin North - Rhinelander,G10,R1,restored prairie,east,control,480,2.733749,0.31,
2018,2018-11-08,Wisconsin North - Rhinelander,G10,R1,restored prairie,west,plus_n,480,4.640059,0.50,
2018,2018-11-08,Wisconsin North - Rhinelander,G10,R2,restored prairie,east,control,480,2.903123,0.39,
2018,2018-11-08,Wisconsin North - Rhinelander,G10,R2,restored prairie,west,plus_n,480,4.783051,0.42,
2018,2018-11-08,Wisconsin North - Rhinelander,G10,R3,restored prairie,east,control,480,2.044827,0.40,
2018,2018-11-08,Wisconsin North - Rhinelander,G10,R3,restored prairie,west,plus_n,480,3.929195,0.52,
2018,2018-11-08,Wisconsin North - Rhinelander,G10,R4,restored prairie,west,control,480,2.494989,0.50,
2018,2018-11-08,Wisconsin North - Rhinelander,G10,R4,restored prairie,east,plus_n,480,1.731213,0.44,
2018,2018-11-08,Wisconsin North - Rhinelander,G11,R1,historical vegetation,east,control,10.7639,2.504604,,
2018,2018-11-08,Wisconsin North - Rhinelander,G11,R1,historical vegetation,east,control,10.7639,2.121003,,
2018,2018-11-08,Wisconsin North - Rhinelander,G11,R1,historical vegetation,west,plus_n,10.7639,1.956803,,
2018,2018-11-08,Wisconsin North - Rhinelander,G11,R1,historical vegetation,west,plus_n,10.7639,2.565004,,
2018,2018-11-08,Wisconsin North - Rhinelander,G11,R2,historical vegetation,east,control,10.7639,1.543202,,
2018,2018-11-08,Wisconsin North - Rhinelander,G11,R2,historical vegetation,east,control,10.7639,2.077003,,
2018,2018-11-08,Wisconsin North - Rhinelander,G11,R2,historical vegetation,west,plus_n,10.7639,2.909004,,
2018,2018-11-08,Wisconsin North - Rhinelander,G11,R3,historical vegetation,east,control,10.7639,1.420702,,
2018,2018-11-08,Wisconsin North - Rhinelander,G11,R3,historical vegetation,east,control,10.7639,2.324103,,
2018,2018-11-08,Wisconsin North - Rhinelander,G11,R3,historical vegetation,west,plus_n,10.7639,1.318102,,
2018,2018-11-08,Wisconsin North - Rhinelander,G11,R3,historical vegetation,west,plus_n,10.7639,1.415102,,
2018,2018-11-08,Wisconsin North - Rhinelander,G11,R4,historical vegetation,west,control,10.7639,2.270303,,
2018,2018-11-08,Wisconsin North - Rhinelander,G11,R4,historical vegetation,west,control,10.7639,3.064104,,
2018,2018-11-08,Wisconsin North - Rhinelander,G11,R4,historical vegetation,east,plus_n,10.7639,3.060704,,
2018,2018-11-08,Wisconsin North - Rhinelander,G11,R4,historical vegetation,east,plus_n,10.7639,2.614104,,
2018,2018-11-08,Wisconsin North - Rhinelander,G5,R1,switchgrass,west,control,480,1.634805,0.29,
2018,2018-11-08,Wisconsin North - Rhinelander,G5,R1,switchgrass,east,plus_n,480,3.319372,0.62,
2018,2018-11-08,Wisconsin North - Rhinelander,G5,R2,switchgrass,west,control,480,3.165049,0.49,
2018,2018-11-08,Wisconsin North - Rhinelander,G5,R2,switchgrass,east,plus_n,480,4.263003,0.68,
