# Agronomic Soil Chemistry from Deep and Surface Soil Cores- Marginal Sites
#
# Original Data Source: https://data.sustainability.glbrc.org/datatables/438
# The newest version of the data https://data.sustainability.glbrc.org/datatables/438.csv
# Full EML Metadata: https://data.sustainability.glbrc.org/datasets/132.eml
#
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# year		year soil sample was collected
# sample_date		date of soil coring
# site		Wisconsin or Michigan sampling site
# treatment		experimental treatment
# replicate		replicate nested within treatment
# campaign		sampling intent
# top_depth_cm	centimeter	upper soil sampling depth
# bottom_depth_cm	centimeter	lower soil sampling depth
# ph	dimensionless	pH of soil solution
# lime_index		indicator of potential acidity
# p_ppm	milligramsPerKilogram	phosphorus in soil
# k_ppm	milligramsPerKilogram	potassium in soil
# ca_ppm	milligramsPerKilogram	calcium in soil
# mg_ppm	milligramsPerKilogram	magnesium ppm  in soil
# field_section		section of the field sampled
# n_treatment		nitrogen treatment of given split plot
# est_cec	milliEquivalentsPerHundredGram	Cation exchange capacity in meq/100g soil
# om_percent	gramsPerHectogram	organic matter percent
# wi_plot_id		Arlington Wisconsin site's plot identifier
# comments		notes
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#
#
year,sample_date,site,treatment,replicate,campaign,top_depth_cm,bottom_depth_cm,ph,lime_index,p_ppm,k_ppm,ca_ppm,mg_ppm,field_section,n_treatment,est_cec,om_percent,wi_plot_id,comments
#,,,,,,centimeter,centimeter,dimensionless,,milligramsPerKilogram,milligramsPerKilogram,milligramsPerKilogram,milligramsPerKilogram,,,milliEquivalentsPerHundredGram,gramsPerHectogram,,
2017,2017-11-01,Michigan North - Escanaba,G5,R2,surface sampling,0,15,6.7,73.0,8.0,43.0,1448.0,173.0,west,control,,4.3,,
2017,2017-11-01,Michigan North - Escanaba,G5,R3,surface sampling,0,15,6.8,0.0,8.0,35.0,1138.0,142.0,east,control,,4.0,,
2017,2017-11-01,Michigan North - Escanaba,G5,R3,surface sampling,0,15,6.6,72.0,10.0,37.0,1192.0,149.0,west,plus_n,,3.7,,
2017,2017-11-01,Michigan North - Escanaba,G5,R4,surface sampling,0,15,6.7,72.0,5.0,40.0,1318.0,161.0,west,control,,4.0,,
2017,2017-11-01,Michigan North - Escanaba,G5,R4,surface sampling,0,15,6.7,73.0,5.0,42.0,1215.0,155.0,east,plus_n,,4.1,,
2017,2017-11-01,Michigan North - Escanaba,G6,R1,surface sampling,0,15,6.7,73.0,11.0,35.0,1310.0,153.0,west,control,,4.1,,
2017,2017-11-01,Michigan North - Escanaba,G6,R1,surface sampling,0,15,7.0,0.0,9.0,36.0,1308.0,165.0,east,plus_n,,4.0,,
2017,2017-11-01,Michigan North - Escanaba,G6,R2,surface sampling,0,15,6.8,0.0,7.0,41.0,1261.0,173.0,west,plus_n,,3.9,,
2017,2017-11-01,Michigan North - Escanaba,G6,R2,surface sampling,0,15,6.9,0.0,9.0,44.0,1168.0,164.0,east,control,,4.2,,
2017,2017-11-01,Michigan North - Escanaba,G6,R3,surface sampling,0,15,6.8,0.0,10.0,38.0,1237.0,162.0,east,plus_n,,3.8,,
2017,2017-11-01,Michigan North - Escanaba,G6,R3,surface sampling,0,15,6.8,0.0,10.0,39.0,1238.0,166.0,west,control,,3.9,,
2017,2017-11-01,Michigan North - Escanaba,G6,R4,surface sampling,0,15,6.8,0.0,7.0,39.0,1323.0,176.0,west,control,,4.2,,
2017,2017-11-01,Michigan North - Escanaba,G6,R4,surface sampling,0,15,6.8,0.0,7.0,44.0,1216.0,160.0,east,plus_n,,4.1,,
2017,2017-10-23,Michigan North - Escanaba,G7,R1,surface sampling,0,15,7.0,0.0,7.0,56.0,1533.0,214.0,west,plus_n,,4.7,,
2017,2017-10-23,Michigan North - Escanaba,G7,R1,surface sampling,0,15,7.1,0.0,7.0,53.0,1491.0,204.0,east,control,,4.5,,
2017,2017-10-23,Michigan North - Escanaba,G7,R2,surface sampling,0,15,7.0,0.0,12.0,56.0,1440.0,170.0,east,plus_n,,4.2,,
2017,2017-10-23,Michigan North - Escanaba,G7,R2,surface sampling,0,15,6.9,0.0,11.0,50.0,1246.0,158.0,west,control,,4.0,,
2017,2017-10-23,Michigan North - Escanaba,G7,R3,surface sampling,0,15,6.9,0.0,12.0,56.0,1104.0,169.0,west,control,,3.6,,
2017,2017-10-23,Michigan North - Escanaba,G7,R3,surface sampling,0,15,6.6,74.0,10.0,57.0,1004.0,151.0,east,plus_n,,3.6,,
2017,2017-10-23,Michigan North - Escanaba,G7,R4,surface sampling,0,15,7.1,0.0,5.0,61.0,1514.0,190.0,west,control,,4.0,,
2017,2017-10-23,Michigan North - Escanaba,G7,R4,surface sampling,0,15,6.9,0.0,5.0,62.0,1354.0,177.0,east,plus_n,,3.8,,
2017,2017-10-23,Michigan North - Escanaba,G8,R1,surface sampling,0,15,6.9,0.0,8.0,54.0,1415.0,180.0,west,plus_n,,4.1,,
2017,2017-10-23,Michigan North - Escanaba,G8,R1,surface sampling,0,15,6.9,0.0,8.0,46.0,1472.0,192.0,east,control,,3.8,,
2017,2017-10-23,Michigan North - Escanaba,G8,R2,surface sampling,0,15,6.9,0.0,7.0,53.0,1360.0,189.0,west,control,,3.8,,
2017,2017-10-23,Michigan North - Escanaba,G8,R2,surface sampling,0,15,7.1,0.0,5.0,51.0,1516.0,189.0,east,plus_n,,3.6,,
2017,2017-10-23,Michigan North - Escanaba,G8,R3,surface sampling,0,15,6.9,0.0,8.0,45.0,1281.0,175.0,east,plus_n,,3.5,,
2017,2017-10-23,Michigan North - Escanaba,G8,R3,surface sampling,0,15,6.9,0.0,9.0,39.0,1246.0,180.0,west,control,,3.5,,
2017,2017-10-23,Michigan North - Escanaba,G8,R4,surface sampling,0,15,7.2,0.0,6.0,49.0,1803.0,212.0,east,control,,4.2,,
2017,2017-10-23,Michigan North - Escanaba,G8,R4,surface sampling,0,15,7.0,0.0,6.0,51.0,1510.0,198.0,west,plus_n,,3.9,,
2017,2017-10-23,Michigan North - Escanaba,G9,R1,surface sampling,0,15,6.9,0.0,8.0,49.0,1407.0,171.0,west,control,,4.0,,
2017,2017-10-23,Michigan North - Escanaba,G9,R1,surface sampling,0,15,6.9,0.0,6.0,49.0,1447.0,185.0,east,plus_n,,4.0,,
2017,2017-10-23,Michigan North - Escanaba,G9,R2,surface sampling,0,15,6.9,0.0,12.0,52.0,1180.0,156.0,west,plus_n,,3.7,,
2017,2017-10-23,Michigan North - Escanaba,G9,R2,surface sampling,0,15,6.9,0.0,11.0,55.0,1229.0,148.0,east,control,,3.8,,
2017,2017-10-23,Michigan North - Escanaba,G9,R3,surface sampling,0,15,7.0,0.0,6.0,61.0,1242.0,167.0,east,control,,4.1,,
2017,2017-10-23,Michigan North - Escanaba,G9,R3,surface sampling,0,15,7.0,0.0,6.0,59.0,1180.0,160.0,west,plus_n,,3.8,,
2017,2017-10-23,Michigan North - Escanaba,G9,R4,surface sampling,0,15,6.9,0.0,4.0,76.0,1148.0,148.0,west,control,,4.4,,
2017,2017-10-23,Michigan North - Escanaba,G9,R4,surface sampling,0,15,7.2,0.0,3.0,71.0,1619.0,194.0,east,plus_n,,4.9,,
2018,2018-11-10,Michigan North - Escanaba,G10,R1,surface sampling,0,25,6.4,69.0,14.0,40.0,1084.0,121.0,west,plus_n,7.7309,,,
2018,2018-11-10,Michigan North - Escanaba,G10,R1,surface sampling,0,25,6.7,70.0,12.0,38.0,1299.0,145.0,east,control,7.80077,,,
2018,2018-11-10,Michigan North - Escanaba,G10,R2,surface sampling,0,25,6.5,70.0,15.0,42.0,1072.0,132.0,east,plus_n,6.56769,,,
2018,2018-11-10,Michigan North - Escanaba,G10,R2,surface sampling,0,25,6.5,70.0,15.0,40.0,1060.0,130.0,west,control,6.4859,,,
2018,2018-11-10,Michigan North - Escanaba,G10,R3,surface sampling,0,25,6.8,,8.0,47.0,1330.0,178.0,west,plus_n,8.25385,,,
2018,2018-11-10,Michigan North - Escanaba,G10,R3,surface sampling,0,25,7.0,,9.0,47.0,1401.0,189.0,east,control,8.70051,,,
2018,2018-11-10,Michigan North - Escanaba,G10,R4,surface sampling,0,25,6.7,70.0,9.0,44.0,1174.0,138.0,west,control,7.13282,,,
2018,2018-11-10,Michigan North - Escanaba,G10,R4,surface sampling,0,25,6.8,,7.0,46.0,1270.0,166.0,east,plus_n,7.85128,,,
2018,2018-11-10,Michigan North - Escanaba,G11,R1,surface sampling,0,25,6.8,,10.0,39.0,1376.0,161.0,east,control,8.32167,,,
2018,2018-11-10,Michigan North - Escanaba,G11,R1,surface sampling,0,25,6.8,,9.0,47.0,1371.0,176.0,west,plus_n,8.44218,,,
2018,2018-11-10,Michigan North - Escanaba,G11,R2,surface sampling,0,25,6.9,,9.0,39.0,1270.0,175.0,west,plus_n,7.90833,,,
2018,2018-11-10,Michigan North - Escanaba,G11,R2,surface sampling,0,25,6.8,,10.0,45.0,1229.0,164.0,east,control,7.62705,,,
2018,2018-11-10,Michigan North - Escanaba,G11,R3,surface sampling,0,25,6.6,69.0,9.0,50.0,1154.0,146.0,west,plus_n,8.31487,,,
2018,2018-11-10,Michigan North - Escanaba,G11,R3,surface sampling,0,25,6.8,,8.0,44.0,1285.0,173.0,east,control,7.97949,,,
2018,2018-11-10,Michigan North - Escanaba,G11,R4,surface sampling,0,25,6.9,,7.0,48.0,1440.0,180.0,east,control,8.82308,,,
2018,2018-11-10,Michigan North - Escanaba,G11,R4,surface sampling,0,25,6.8,,7.0,52.0,1345.0,182.0,west,plus_n,8.375,,,
2018,2018-11-10,Michigan North - Escanaba,G5,R1,surface sampling,0,25,7.1,,9.0,39.0,1397.0,152.0,east,plus_n,8.35167,,,
2018,2018-11-10,Michigan North - Escanaba,G5,R1,surface sampling,0,25,7.3,,8.0,49.0,1598.0,163.0,rainout,plus_n,9.47397,,,
2018,2018-11-10,Michigan North - Escanaba,G5,R1,surface sampling,0,25,6.9,,11.0,48.0,1323.0,133.0,west,control,7.84641,,,
2018,2018-11-10,Michigan North - Escanaba,G5,R2,surface sampling,0,25,7.0,,8.0,48.0,1504.0,157.0,east,plus_n,8.95141,,,
2018,2018-11-10,Michigan North - Escanaba,G5,R2,surface sampling,0,25,7.0,,10.0,44.0,1462.0,150.0,west,control,8.67282,,,
2018,2018-11-10,Michigan North - Escanaba,G5,R2,surface sampling,0,25,7.2,,9.0,57.0,1580.0,176.0,rainout,plus_n,9.51282,,,
2018,2018-11-10,Michigan North - Escanaba,G5,R3,surface sampling,0,25,6.8,,10.0,37.0,1210.0,131.0,east,control,7.23654,,,
2018,2018-11-10,Michigan North - Escanaba,G5,R3,surface sampling,0,25,6.6,70.0,13.0,36.0,1102.0,114.0,west,plus_n,6.55231,,,
2018,2018-11-10,Michigan North - Escanaba,G5,R3,surface sampling,0,25,6.7,70.0,11.0,43.0,1229.0,125.0,rainout,plus_n,7.29692,,,
2018,2018-11-10,Michigan North - Escanaba,G5,R4,surface sampling,0,25,6.9,,8.0,43.0,1296.0,135.0,west,control,7.71526,,,
2018,2018-11-10,Michigan North - Escanaba,G5,R4,surface sampling,0,25,6.8,,7.0,50.0,1318.0,149.0,east,plus_n,7.95987,,,
2018,2018-11-10,Michigan North - Escanaba,G5,R4,surface sampling,0,25,7.0,,8.0,45.0,1453.0,169.0,rainout,plus_n,8.78872,,,
2018,2018-11-10,Michigan North - Escanaba,G6,R1,surface sampling,0,25,7.0,,14.0,35.0,1386.0,138.0,east,plus_n,8.16974,,,
2018,2018-11-10,Michigan North - Escanaba,G6,R1,surface sampling,0,25,6.8,,15.0,37.0,1359.0,123.0,west,control,7.91487,,,
2018,2018-11-10,Michigan North - Escanaba,G6,R2,surface sampling,0,25,6.8,,10.0,36.0,1152.0,134.0,east,control,6.96897,,,
2018,2018-11-10,Michigan North - Escanaba,G6,R2,surface sampling,0,25,6.8,,10.0,37.0,1320.0,153.0,west,plus_n,7.96987,,,
2018,2018-11-10,Michigan North - Escanaba,G6,R3,surface sampling,0,25,6.8,,14.0,40.0,1357.0,145.0,east,plus_n,8.0959,,,
2018,2018-11-10,Michigan North - Escanaba,G6,R3,surface sampling,0,25,6.9,,13.0,50.0,1306.0,143.0,west,control,7.84987,,,
2018,2018-11-10,Michigan North - Escanaba,G6,R4,surface sampling,0,25,6.7,70.0,9.0,50.0,1265.0,136.0,east,plus_n,7.58654,,,
2018,2018-11-10,Michigan North - Escanaba,G6,R4,surface sampling,0,25,7.1,,10.0,53.0,1597.0,169.0,west,control,9.52923,,,
2018,2018-11-10,Michigan North - Escanaba,G7,R1,surface sampling,0,25,7.0,,6.0,48.0,1560.0,180.0,east,control,9.42308,,,
2018,2018-11-10,Michigan North - Escanaba,G7,R1,surface sampling,0,25,6.9,,8.0,58.0,1421.0,185.0,west,plus_n,8.79538,,,
2018,2018-11-10,Michigan North - Escanaba,G7,R2,surface sampling,0,25,7.0,,9.0,48.0,1223.0,160.0,west,control,7.57141,,,
2018,2018-11-10,Michigan North - Escanaba,G7,R2,surface sampling,0,25,7.1,,7.0,53.0,1364.0,182.0,east,plus_n,8.47256,,,
2018,2018-11-10,Michigan North - Escanaba,G7,R3,surface sampling,0,25,6.7,71.0,10.0,42.0,1073.0,155.0,east,plus_n,6.76436,,,
2018,2018-11-10,Michigan North - Escanaba,G7,R3,surface sampling,0,25,7.0,,7.0,52.0,1244.0,170.0,west,control,7.77,,,
2018,2018-11-10,Michigan North - Escanaba,G7,R4,surface sampling,0,25,7.2,,7.0,45.0,1453.0,187.0,west,control,8.93872,,,
2018,2018-11-10,Michigan North - Escanaba,G7,R4,surface sampling,0,25,6.8,,7.0,49.0,1255.0,157.0,east,plus_n,7.70897,,,
2018,2018-11-10,Michigan North - Escanaba,G8,R1,surface sampling,0,25,7.0,,10.0,37.0,1355.0,169.0,east,control,8.2782,,,
2018,2018-11-10,Michigan North - Escanaba,G8,R1,surface sampling,0,25,6.9,,12.0,43.0,1310.0,169.0,west,plus_n,8.06859,,,
2018,2018-11-10,Michigan North - Escanaba,G8,R2,surface sampling,0,25,7.0,,8.0,55.0,1375.0,201.0,west,control,8.69103,,,
2018,2018-11-10,Michigan North - Escanaba,G8,R2,surface sampling,0,25,7.2,,8.0,47.0,1487.0,190.0,east,plus_n,9.13885,,,
2018,2018-11-10,Michigan North - Escanaba,G8,R3,surface sampling,0,25,6.7,70.0,9.0,36.0,1147.0,163.0,east,plus_n,7.18564,,,
2018,2018-11-10,Michigan North - Escanaba,G8,R3,surface sampling,0,25,6.9,,10.0,43.0,1199.0,170.0,west,control,7.52192,,,
2018,2018-11-10,Michigan North - Escanaba,G8,R4,surface sampling,0,25,7.3,,7.0,45.0,1614.0,220.0,east,control,10.0187,,,
2018,2018-11-10,Michigan North - Escanaba,G8,R4,surface sampling,0,25,7.0,,8.0,48.0,1393.0,203.0,west,plus_n,8.77974,,,
2018,2018-11-10,Michigan North - Escanaba,G9,R1,surface sampling,0,25,6.9,,10.0,42.0,1416.0,180.0,west,control,8.68769,,,
2018,2018-11-10,Michigan North - Escanaba,G9,R1,surface sampling,0,25,6.9,,9.0,39.0,1400.0,166.0,east,plus_n,8.48333,,,
2018,2018-11-10,Michigan North - Escanaba,G9,R2,surface sampling,0,25,6.7,71.0,15.0,60.0,1169.0,148.0,west,plus_n,7.23218,,,
2018,2018-11-10,Michigan North - Escanaba,G9,R2,surface sampling,0,25,6.7,70.0,17.0,53.0,1144.0,133.0,east,control,6.96423,,,
2018,2018-11-10,Michigan North - Escanaba,G9,R3,surface sampling,0,25,6.8,,7.0,40.0,1170.0,153.0,west,plus_n,7.22756,,,
2018,2018-11-10,Michigan North - Escanaba,G9,R3,surface sampling,0,25,6.8,,5.0,45.0,1157.0,132.0,east,control,7.00038,,,
2018,2018-11-10,Michigan North - Escanaba,G9,R4,surface sampling,0,25,6.9,,6.0,49.0,1251.0,161.0,west,control,7.72231,,,
2018,2018-11-10,Michigan North - Escanaba,G9,R4,surface sampling,0,25,7.0,,5.0,52.0,1427.0,179.0,east,plus_n,8.76,,,
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G10,R1,surface sampling,0,22,5.5,67.0,17.0,69.0,595.0,91.0,entire plot,control,7.51026,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G10,R2,surface sampling,0,22,5.4,66.0,16.0,77.0,573.0,77.0,entire plot,control,8.5041,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G10,R3,surface sampling,0,22,5.4,67.0,17.0,59.0,491.0,94.0,entire plot,control,6.98962,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G10,R4,surface sampling,0,22,5.3,64.0,15.0,67.0,538.0,97.0,entire plot,control,10.8701,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G11,R1,surface sampling,0,22,5.6,65.0,31.0,98.0,420.0,53.0,entire plot,control,8.79295,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G11,R2,surface sampling,0,22,5.5,66.0,22.0,76.0,545.0,66.0,entire plot,control,8.26987,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G11,R3,surface sampling,0,22,5.5,67.0,25.0,86.0,640.0,101.0,entire plot,control,7.86218,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G11,R4,surface sampling,0,22,5.4,65.0,20.0,151.0,490.0,72.0,entire plot,control,9.43718,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G5,R1,surface sampling,0,22,5.5,66.0,29.0,61.0,438.0,46.0,entire plot,control,7.52974,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G5,R2,surface sampling,0,22,5.5,64.0,25.0,87.0,482.0,49.0,entire plot,control,10.2414,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G5,R3,surface sampling,0,22,5.3,63.0,17.0,162.0,647.0,118.0,entire plot,control,13.0337,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G5,R4,surface sampling,0,22,5.4,66.0,11.0,78.0,665.0,117.0,entire plot,control,9.3,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G6,R1,surface sampling,0,22,5.4,65.0,23.0,109.0,552.0,83.0,entire plot,control,9.73115,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G6,R2,surface sampling,0,22,5.5,66.0,26.0,84.0,476.0,48.0,entire plot,control,7.79538,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G6,R3,surface sampling,0,22,5.4,66.0,13.0,79.0,549.0,100.0,entire plot,control,8.5809,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G6,R4,surface sampling,0,22,5.5,66.0,13.0,81.0,585.0,92.0,entire plot,control,8.69936,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G7,R1,surface sampling,0,22,5.4,65.0,22.0,81.0,603.0,86.0,entire plot,control,9.93936,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G7,R2,surface sampling,0,22,5.5,66.0,10.0,58.0,474.0,49.0,entire plot,control,7.72705,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G7,R3,surface sampling,0,22,5.5,64.0,34.0,155.0,756.0,119.0,entire plot,control,12.3691,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G7,R4,surface sampling,0,22,5.6,66.0,10.0,82.0,711.0,116.0,entire plot,control,9.53192,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G8,R1,surface sampling,0,22,5.5,66.0,13.0,70.0,506.0,88.0,entire plot,control,8.24282,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G8,R2,surface sampling,0,22,5.7,66.0,30.0,106.0,563.0,83.0,entire plot,control,8.57846,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G8,R3,surface sampling,0,22,5.4,66.0,14.0,86.0,509.0,86.0,entire plot,control,8.28218,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G8,R4,surface sampling,0,22,5.2,67.0,13.0,111.0,459.0,64.0,entire plot,control,6.71295,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G9,R1,surface sampling,0,22,5.5,66.0,27.0,88.0,396.0,88.0,entire plot,control,7.73897,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G9,R2,surface sampling,0,22,5.5,66.0,20.0,77.0,527.0,63.0,entire plot,control,8.15744,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G9,R3,surface sampling,0,22,5.3,65.0,12.0,58.0,412.0,85.0,entire plot,control,8.91705,,,Sample was collected in September 2012 but the actual date in September is unknown.
2012,2012-09-15,Michigan South - Lux Arbor Reserve,G9,R4,surface sampling,0,22,5.7,67.0,23.0,82.0,505.0,73.0,entire plot,control,6.94359,,,Sample was collected in September 2012 but the actual date in September is unknown.
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G10,R1,deep core sampling,50,100,5.3,72.0,33.0,31.0,350.0,23.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G10,R1,deep core sampling,0,10,5.0,67.0,20.0,63.0,420.0,57.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G10,R1,deep core sampling,10,25,4.8,66.0,20.0,43.0,370.0,44.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G10,R1,deep core sampling,25,50,5.3,71.0,38.0,40.0,336.0,36.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G10,R2,deep core sampling,25,50,5.0,67.0,21.0,72.0,963.0,134.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G10,R2,deep core sampling,10,25,5.1,66.0,15.0,46.0,637.0,86.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G10,R2,deep core sampling,50,100,5.1,70.0,14.0,45.0,557.0,98.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G10,R2,deep core sampling,0,10,5.1,66.0,14.0,70.0,483.0,66.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G10,R3,deep core sampling,50,100,5.3,68.0,17.0,103.0,1210.0,315.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G10,R3,deep core sampling,25,50,5.5,70.0,39.0,87.0,1145.0,224.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G10,R3,deep core sampling,0,10,5.2,67.0,18.0,60.0,545.0,75.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G10,R3,deep core sampling,10,25,5.2,69.0,23.0,31.0,417.0,56.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G10,R4,deep core sampling,0,10,4.8,64.0,16.0,79.0,591.0,137.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G10,R4,deep core sampling,25,50,4.9,61.0,32.0,91.0,939.0,237.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G10,R4,deep core sampling,10,25,4.8,64.0,18.0,59.0,595.0,115.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G10,R4,deep core sampling,50,100,5.0,67.0,29.0,56.0,569.0,168.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G11,R1,deep core sampling,25,50,5.2,66.0,41.0,74.0,456.0,43.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G11,R1,deep core sampling,0,10,5.3,68.0,51.0,167.0,455.0,73.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G11,R1,deep core sampling,10,25,5.7,66.0,42.0,111.0,509.0,60.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G11,R1,deep core sampling,50,100,5.1,69.0,25.0,81.0,959.0,120.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G11,R2,deep core sampling,10,25,5.0,65.0,20.0,36.0,446.0,78.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G11,R2,deep core sampling,0,10,5.1,66.0,24.0,76.0,461.0,104.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G11,R2,deep core sampling,25,50,5.1,65.0,24.0,88.0,1094.0,126.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G11,R2,deep core sampling,50,100,4.9,66.0,25.0,58.0,643.0,97.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G11,R3,deep core sampling,50,100,5.2,72.0,28.0,26.0,198.0,62.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G11,R3,deep core sampling,25,50,5.0,67.0,32.0,46.0,409.0,97.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G11,R3,deep core sampling,0,10,4.8,62.0,20.0,88.0,700.0,138.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G11,R3,deep core sampling,10,25,4.8,61.0,23.0,68.0,691.0,150.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G11,R4,deep core sampling,50,100,5.2,71.0,31.0,33.0,336.0,87.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G11,R4,deep core sampling,10,25,5.2,67.0,16.0,42.0,520.0,82.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G11,R4,deep core sampling,25,50,5.1,65.0,29.0,63.0,857.0,154.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G11,R4,deep core sampling,0,10,5.7,69.0,17.0,79.0,582.0,122.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G5,R1,deep core sampling,10,25,6.1,67.0,20.0,77.0,585.0,75.0,entire plot,control,,,,
2013,2013-11-14,Michigan South - Lux Arbor Reserve,G5,R1,deep core sampling,25,50,5.7,68.0,38.0,106.0,1600.0,141.0,entire plot,control,,,,
